city_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Lorengau,PG,2020-09-27 21:30:54,-2.02,147.27,82.85,76,92,3.24
294,Mar Del Plata,AR,2020-09-27 21:26:30,-38.0,-57.56,54.0,93,90,14.99
295,Isangel,VU,2020-09-27 21:29:39,-19.55,169.27,78.8,78,20,9.17
296,Riverton,US,2020-09-27 21:30:54,40.52,-111.94,64.99,36,42,10.29
297,Matagami,CA,2020-09-27 21:30:55,49.75,-77.63,64.4,88,90,10.29
298,Cayenne,GF,2020-09-27 21:30:05,4.93,-52.33,84.2,70,1,8.05
299,Nemuro,JP,2020-09-27 21:30:55,43.32,145.57,56.52,75,15,22.26
300,Taoudenni,ML,2020-09-27 21:30:56,22.68,-3.98,97.16,9,0,8.57
301,Apollonia,GR,2020-09-27 21:30:56,36.97,24.72,73.4,69,1,6.93
302,Jalu,LY,2020-09-27 21:30:56,29.03,21.55,87.75,25,0,7.7
303,La Ronge,CA,2020-09-27 21:30:57,55.1,-105.28,50.0,61,90,12.75
304,Plettenberg Bay,ZA,2020-09-27 21:30:57,-34.05,23.37,50.5,73,2,5.48
305,Srandakan,ID,2020-09-27 21:30:57,-7.94,110.25,76.06,84,75,6.35
306,Sobolevo,RU,2020-09-27 21:30:57,54.43,31.9,54.21,89,100,15.23
307,Lubango,AO,2020-09-27 21:30:57,-14.92,13.49,59.68,53,0,4.03
308,Caraquet,CA,2020-09-27 21:30:58,47.79,-64.94,73.4,64,1,10.29
309,Santa Marta De Tormes,ES,2020-09-27 21:30:58,40.95,-5.63,59.0,76,0,3.89
310,Port-Cartier,CA,2020-09-27 21:30:58,50.03,-66.87,52.0,93,90,5.82
311,Dicabisagan,PH,2020-09-27 21:30:59,17.08,122.42,79.36,81,100,3.94
312,Katherine,AU,2020-09-27 21:30:59,-14.47,132.27,73.4,40,72,5.82
313,Berlevag,NO,2020-09-27 21:30:59,70.86,29.09,39.2,64,62,19.46
314,Maloh,PH,2020-09-27 21:30:59,9.06,122.99,78.8,88,20,4.7
315,Springbok,ZA,2020-09-27 21:30:59,-29.66,17.89,39.96,76,0,2.64
316,Pemba,MZ,2020-09-27 21:30:59,-12.97,40.52,76.55,81,35,14.5
317,Haines Junction,CA,2020-09-27 21:31:00,60.75,-137.51,40.5,85,100,6.31
318,Hay River,CA,2020-09-27 21:28:45,60.82,-115.8,53.6,71,75,4.7
319,Turukhansk,RU,2020-09-27 21:31:00,65.82,87.98,45.37,77,97,24.58
320,Podporozhye,RU,2020-09-27 21:31:00,60.91,34.17,51.71,83,30,4.43
321,Amapa,BR,2020-09-27 21:31:00,1.0,-52.0,82.22,60,75,4.52
322,Banda Aceh,ID,2020-09-27 21:31:01,5.56,95.32,78.78,78,97,8.3
323,Eyl,SO,2020-09-27 21:31:01,7.98,49.82,76.33,84,80,14.14
324,Celestun,MX,2020-09-27 21:31:01,20.87,-90.4,85.93,74,79,9.62
325,Antiguo Morelos,MX,2020-09-27 21:31:01,22.55,-99.08,96.01,36,0,10.0
326,Praia,CV,2020-09-27 21:31:01,14.92,-23.51,82.4,78,75,2.24
327,Khani,GE,2020-09-27 21:31:02,41.96,42.96,64.4,82,0,4.7
328,Silver City,US,2020-09-27 21:31:02,32.77,-108.28,87.8,11,1,26.4
329,Oussouye,SN,2020-09-27 21:31:02,12.48,-16.55,82.4,83,40,2.24
330,Oistins,BB,2020-09-27 21:31:02,13.07,-59.53,84.2,74,40,13.87
331,Kieta,PG,2020-09-27 21:31:03,-6.22,155.63,77.61,89,100,7.07
332,Lokosovo,RU,2020-09-27 21:31:03,61.13,74.82,51.73,93,99,6.98
333,Lavrentiya,RU,2020-09-27 21:31:03,65.58,-171.0,36.52,79,52,14.79
334,Coquimbo,CL,2020-09-27 21:27:05,-29.95,-71.34,59.0,72,0,11.41
335,Green River,US,2020-09-27 21:31:03,41.53,-109.47,55.4,22,75,21.92
336,Kirakira,SB,2020-09-27 21:31:04,-10.45,161.92,82.18,76,78,10.69
337,Dhidhdhoo,MV,2020-09-27 21:31:04,6.88,73.1,81.43,76,0,6.24
338,Altamira,BR,2020-09-27 21:29:17,-3.2,-52.21,84.2,66,100,2.24
339,Pauini,BR,2020-09-27 21:31:04,-7.71,-66.98,73.02,91,87,2.73
340,Bud,US,2020-09-27 21:31:04,39.45,-86.18,77.0,57,1,8.05
341,Duluth,US,2020-09-27 21:31:05,46.78,-92.11,63.0,55,90,17.22
342,Fortuna,US,2020-09-27 21:29:02,40.6,-124.16,79.0,47,20,17.22
343,Mount Gambier,AU,2020-09-27 21:31:05,-37.83,140.77,35.6,93,0,4.79
344,Rio Gallegos,AR,2020-09-27 21:30:09,-51.62,-69.22,62.6,25,75,14.99
345,Takoradi,GH,2020-09-27 21:31:05,4.88,-1.76,75.34,92,10,7.65
346,Karatu,TZ,2020-09-27 21:31:06,-3.33,35.67,63.9,69,21,5.48
347,Port Hedland,AU,2020-09-27 21:31:06,-20.32,118.57,68.0,88,0,9.17
348,Bubaque,GW,2020-09-27 21:31:06,11.28,-15.83,81.07,78,88,10.71
349,Khash,IR,2020-09-27 21:31:06,28.22,61.22,60.22,29,0,2.08
350,Dali,CN,2020-09-27 21:31:06,25.7,100.18,62.6,87,85,3.29
351,Matina,CR,2020-09-27 21:31:06,10.08,-83.29,75.2,83,75,4.7
352,Roald,NO,2020-09-27 21:30:22,62.58,6.13,55.4,76,75,5.82
353,Zemio,CF,2020-09-27 21:31:07,5.03,25.14,68.67,96,100,3.31
354,Amarante Do Maranhao,BR,2020-09-27 21:31:07,-5.57,-46.74,85.69,35,45,2.28
355,Yining,CN,2020-09-27 21:31:07,29.04,114.56,63.32,91,97,0.65
356,Airai,TL,2020-09-27 21:31:07,-8.93,125.41,60.44,71,28,3.22
357,Panguna,PG,2020-09-27 21:31:07,-6.32,155.48,69.96,100,100,2.95
358,Kerrobert,CA,2020-09-27 21:31:08,51.92,-109.13,55.4,50,75,27.51
359,Nishihara,JP,2020-09-27 21:31:08,26.18,127.76,75.2,94,75,3.36
360,Farah,AF,2020-09-27 21:31:08,32.5,62.5,55.18,36,0,2.13
361,Esperance,AU,2020-09-27 21:31:08,-33.87,121.9,50.0,100,75,10.29
362,Maumere,ID,2020-09-27 21:31:08,-8.62,122.21,77.97,78,23,5.19
363,Dandong,CN,2020-09-27 21:31:09,40.13,124.39,57.02,88,89,2.3
364,Chara,RU,2020-09-27 21:31:09,56.91,118.26,35.51,83,66,4.0
365,Yeppoon,AU,2020-09-27 21:31:09,-23.13,150.73,66.2,72,30,9.17
366,Storslett,NO,2020-09-27 21:31:09,69.77,21.02,40.17,71,5,12.68
367,Okoneshnikovo,RU,2020-09-27 21:31:09,54.84,75.08,47.03,75,88,4.92
368,Komsomolskiy,UZ,2020-09-27 21:31:10,40.43,71.72,60.8,51,60,4.7
369,Healdsburg,US,2020-09-27 21:31:10,38.61,-122.87,100.0,10,1,10.27
370,Tarko-Sale,RU,2020-09-27 21:31:10,64.92,77.78,41.0,84,76,18.72
371,Coahuayana,MX,2020-09-27 21:31:10,18.73,-103.68,78.8,78,40,5.3
372,Mogadishu,SO,2020-09-27 21:28:21,2.04,45.34,77.99,83,98,14.56
373,Arman,RU,2020-09-27 21:31:10,59.7,150.17,46.49,87,86,1.99
374,Kangly,RU,2020-09-27 21:31:10,44.25,43.03,60.8,72,75,20.13
375,Sisimiut,GL,2020-09-27 21:31:11,66.94,-53.67,32.94,90,81,9.8
376,Fairbanks,US,2020-09-27 21:31:11,64.84,-147.72,55.4,47,1,14.99
377,West Wendover,US,2020-09-27 21:31:11,40.74,-114.07,68.0,22,1,12.75
378,Sonoita,MX,2020-09-27 21:31:11,31.85,-112.83,99.0,12,0,1.01
379,Bull Savanna,JM,2020-09-27 21:31:11,17.89,-77.59,81.01,72,60,1.83
380,Olinda,BR,2020-09-27 21:31:11,-8.01,-34.86,78.8,78,75,11.41
381,Goderich,CA,2020-09-27 21:30:04,43.75,-81.72,78.01,69,100,13.38
382,Nome,US,2020-09-27 21:31:12,64.5,-165.41,46.0,56,1,12.75
383,Les Cayes,HT,2020-09-27 21:31:12,18.2,-73.75,83.57,71,22,5.19
384,Bathsheba,BB,2020-09-27 21:29:30,13.22,-59.52,84.2,74,40,13.87
385,Carroll,US,2020-09-27 21:31:12,39.55,-77.02,75.2,73,90,3.62
386,Atherton,GB,2020-09-27 21:31:13,53.52,-2.49,45.0,74,69,2.33
387,Dakar,SN,2020-09-27 21:30:44,14.69,-17.44,82.4,83,0,6.93
388,Marrakesh,MA,2020-09-27 21:26:50,31.63,-8.01,75.2,44,0,10.29
389,San Carlos De Bariloche,AR,2020-09-27 21:31:13,-41.15,-71.31,53.6,40,80,20.8
390,Birobidzhan,RU,2020-09-27 21:31:13,48.8,132.95,51.94,86,100,1.32
391,Grand Gaube,MU,2020-09-27 21:31:13,-20.01,57.66,73.0,77,90,7.0
392,Malakal,SS,2020-09-27 21:31:13,9.53,31.66,72.61,89,42,1.34
393,Hamilton,US,2020-09-27 21:28:23,39.18,-84.53,80.01,54,40,13.87
394,Langham,CA,2020-09-27 21:31:14,52.37,-106.97,57.2,54,40,19.46
395,Mayya,RU,2020-09-27 21:31:14,61.73,130.28,41.0,93,3,4.47
396,San Quintin,MX,2020-09-27 21:31:14,30.48,-115.95,73.87,64,0,8.01
397,Egvekinot,RU,2020-09-27 21:31:14,66.32,-179.17,30.94,86,0,0.45
398,Baykit,RU,2020-09-27 21:31:14,61.67,96.37,44.89,83,100,7.78
399,Mackay,AU,2020-09-27 21:31:15,-21.15,149.2,68.0,93,40,5.82
400,Paamiut,GL,2020-09-27 21:31:15,61.99,-49.67,37.89,78,18,21.05
401,Omboue,GA,2020-09-27 21:31:15,-1.57,9.26,74.64,78,30,6.8
402,Barma,SL,2020-09-27 21:31:15,8.35,-11.33,72.97,94,100,3.38
403,Fiorano Modenese,IT,2020-09-27 21:31:15,44.54,10.82,61.0,69,100,1.99
404,Miri,MY,2020-09-27 21:31:15,4.41,114.01,75.2,100,40,4.7
405,Poronaysk,RU,2020-09-27 21:31:16,49.22,143.12,46.11,77,100,8.01
406,Souillac,MU,2020-09-27 21:29:35,-20.52,57.52,69.8,94,40,9.17
407,Tessalit,ML,2020-09-27 21:31:16,20.2,1.01,86.68,13,0,2.62
408,Oranjemund,NA,2020-09-27 21:29:13,-28.55,16.43,55.06,75,0,6.85
409,Caraguatay,AR,2020-09-27 21:31:16,-26.61,-54.78,79.57,72,48,7.4
410,Ostersund,SE,2020-09-27 21:31:16,63.18,14.64,42.8,100,90,4.7
411,Nicoya,CR,2020-09-27 21:30:03,10.15,-85.45,75.2,83,75,12.75
412,Xai-Xai,MZ,2020-09-27 21:31:17,-25.05,33.64,70.3,93,100,8.68
413,Necochea,AR,2020-09-27 21:31:17,-38.55,-58.74,50.0,99,99,8.01
414,Cherrapunji,IN,2020-09-27 21:31:17,25.3,91.7,61.72,100,85,1.3
415,Kununurra,AU,2020-09-27 21:31:17,-15.77,128.73,75.2,100,89,6.71
416,Sakakah,SA,2020-09-27 21:31:17,29.97,40.21,78.8,24,0,4.7
417,Urdoma,RU,2020-09-27 21:31:18,61.75,48.54,48.07,93,83,3.02
418,Puerto Del Rosario,ES,2020-09-27 21:31:18,28.5,-13.86,75.2,64,75,18.34
419,Sur,OM,2020-09-27 21:31:18,22.57,59.53,82.58,56,0,11.7
420,La Colmena,PY,2020-09-27 21:31:18,-25.88,-56.82,68.07,86,85,10.85
421,Kiunga,PG,2020-09-27 21:31:18,-6.12,141.29,73.89,97,99,1.39
422,Hun,LY,2020-09-27 21:29:15,29.13,15.95,89.47,16,8,7.45
423,Belaya Kholunitsa,RU,2020-09-27 21:31:18,58.84,50.85,46.38,93,11,4.14
424,Saskylakh,RU,2020-09-27 21:31:19,71.92,114.08,37.38,92,100,20.24
425,Mumbwa,ZM,2020-09-27 21:31:19,-14.98,27.06,76.3,21,38,5.86
426,Sambava,MG,2020-09-27 21:31:19,-14.27,50.17,69.93,90,48,6.67
427,Hofn,IS,2020-09-27 21:31:19,64.25,-15.21,49.19,93,100,14.58
428,Iskateley,RU,2020-09-27 21:31:19,67.68,53.15,36.75,83,48,5.19
429,Krasnoshchekovo,RU,2020-09-27 21:31:20,51.67,82.73,37.31,92,2,6.11
430,Syracuse,IT,2020-09-27 21:31:20,37.09,15.28,68.0,93,24,8.05
431,Dom Pedrito,BR,2020-09-27 21:31:20,-30.98,-54.67,64.65,92,91,12.21
432,Krasnoselkup,RU,2020-09-27 21:31:20,65.7,82.47,41.07,74,100,26.08
433,Yumen,CN,2020-09-27 21:31:20,40.28,97.2,48.92,44,86,8.55
434,Phan Thiet,VN,2020-09-27 21:31:21,10.93,108.1,76.44,86,100,5.7
435,Arequipa,PE,2020-09-27 21:31:21,-16.4,-71.53,66.2,22,0,12.75
436,Sorong,ID,2020-09-27 21:31:21,-0.88,131.25,76.82,86,46,7.05
437,Guerrero Negro,MX,2020-09-27 21:31:21,27.98,-114.06,81.03,47,0,11.27
438,Los Llanos De Aridane,ES,2020-09-27 21:31:21,28.66,-17.92,71.6,83,75,17.22
439,Tianpeng,CN,2020-09-27 21:31:22,30.99,103.94,68.0,56,100,5.99
440,Juybar,IR,2020-09-27 21:31:22,36.64,52.91,72.18,59,99,5.03
441,Skibbereen,IE,2020-09-27 21:31:22,51.55,-9.27,57.2,93,75,8.05
442,Bandarbeyla,SO,2020-09-27 21:31:22,9.49,50.81,76.37,83,75,17.94
443,Leh,IN,2020-09-27 21:31:22,34.17,77.58,41.38,56,1,3.85
444,Arica,CL,2020-09-27 21:31:22,-18.48,-70.3,64.4,68,10,12.75
445,Hendersonville,US,2020-09-27 21:28:35,36.3,-86.62,81.0,54,1,6.93
446,Palu,ID,2020-09-27 21:31:23,-0.89,119.87,75.06,79,90,2.71
447,Alikalia,SL,2020-09-27 21:31:23,9.17,-11.4,68.9,97,100,2.19
448,Puerto Leguizamo,CO,2020-09-27 21:31:23,-0.19,-74.78,85.98,62,61,3.44
449,Manzil Salim,TN,2020-09-27 21:31:23,35.86,8.48,57.2,62,20,5.82
450,College,US,2020-09-27 21:31:23,64.86,-147.8,55.4,50,75,11.41
451,Ozerki,RU,2020-09-27 21:31:24,57.62,39.88,42.8,81,83,2.24
452,Padang,ID,2020-09-27 21:31:24,-0.95,100.35,77.56,72,100,3.15
453,Wad Rawah,SD,2020-09-27 21:31:24,15.16,33.14,88.12,46,26,7.54
454,Yabelo,ET,2020-09-27 21:31:24,4.88,38.08,63.5,78,38,2.95
455,Baruun-Urt,MN,2020-09-27 21:31:25,46.68,113.28,39.43,70,99,9.48
456,Prince Rupert,CA,2020-09-27 21:31:25,54.32,-130.32,55.4,93,90,21.92
457,Aras,ES,2020-09-27 21:31:25,42.56,-2.36,53.6,66,4,9.17
458,Brownsville,US,2020-09-27 21:30:02,25.9,-97.5,93.2,59,1,17.22
459,Soyo,AO,2020-09-27 21:31:25,-6.13,12.37,74.41,80,53,5.57
460,Kupang,ID,2020-09-27 21:31:25,-10.17,123.58,77.0,69,20,6.93
461,Ucluelet,CA,2020-09-27 21:29:07,48.93,-125.55,59.0,87,90,9.17
462,Kamenka,RU,2020-09-27 21:31:26,51.32,42.77,52.03,43,0,13.69
463,Kailua,US,2020-09-27 21:31:26,21.4,-157.74,86.0,66,40,12.75
464,Westport,US,2020-09-27 21:28:30,41.14,-73.36,75.0,88,75,9.17
465,Ossora,RU,2020-09-27 21:31:26,59.24,163.07,45.25,59,0,2.55
466,Geraldton,AU,2020-09-27 21:31:26,-28.77,114.6,50.0,87,8,8.05
467,Kruisfontein,ZA,2020-09-27 21:31:26,-34.0,24.73,48.0,76,1,1.01
468,Lamu,KE,2020-09-27 21:31:27,-2.27,40.9,76.37,89,77,7.99
469,Dalvik,IS,2020-09-27 21:31:27,65.97,-18.53,42.8,100,75,1.12
470,Ende,ID,2020-09-27 21:31:27,-8.84,121.66,76.86,79,68,2.28
471,Kargasok,RU,2020-09-27 21:31:27,59.06,80.86,46.78,90,96,8.79
472,Batagay,RU,2020-09-27 21:31:28,67.63,134.63,39.99,94,100,2.33
473,San Rafael Del Sur,NI,2020-09-27 21:31:28,11.85,-86.44,91.4,59,20,6.93
474,Kysyl-Syr,RU,2020-09-27 21:28:06,63.9,122.76,36.39,94,98,5.21
475,Broome,US,2020-09-27 21:31:28,42.25,-75.83,75.99,56,1,10.29
476,Lentekhi,GE,2020-09-27 21:31:28,42.79,42.73,60.58,59,0,4.61
477,Ponnampet,IN,2020-09-27 21:31:28,12.15,75.93,77.0,94,75,1.12
478,Dargaville,NZ,2020-09-27 21:31:29,-35.93,173.88,57.85,66,17,13.89
479,Portales,US,2020-09-27 21:31:29,34.19,-103.33,86.0,23,1,17.22
480,Akdepe,TM,2020-09-27 21:31:29,42.06,59.38,48.2,46,99,9.17
481,Asau,RO,2020-09-27 21:31:29,46.43,26.4,46.99,90,0,2.62
482,Katangli,RU,2020-09-27 21:31:29,51.71,143.23,46.42,77,92,4.97
483,Vardo,NO,2020-09-27 21:31:30,70.37,31.11,42.8,70,2,11.41
484,Nakasongola,UG,2020-09-27 21:31:30,1.31,32.46,65.5,93,6,4.05
485,La Rioja,ES,2020-09-27 21:31:30,42.25,-2.5,53.6,66,38,9.17
486,Sioux Lookout,CA,2020-09-27 21:31:30,50.1,-91.92,50.0,93,90,19.46
487,Kitimat,CA,2020-09-27 21:27:28,54.05,-128.65,50.0,93,90,23.04
488,Vao,NC,2020-09-27 21:31:30,-22.67,167.48,71.02,86,74,19.39
489,Toamasina,MG,2020-09-27 21:31:31,-18.17,49.38,69.8,94,75,3.36
490,Severo-Kurilsk,RU,2020-09-27 21:31:31,50.68,156.12,46.45,88,100,31.81
491,Sherbrooke,CA,2020-09-27 21:28:14,45.4,-71.9,75.2,60,20,12.75
492,Chardara,KZ,2020-09-27 21:31:31,41.25,67.97,52.79,43,15,9.8
493,Manta,EC,2020-09-27 21:31:31,-0.95,-80.73,75.2,78,90,13.87
494,Voh,NC,2020-09-27 21:31:31,-20.97,164.7,80.87,63,46,6.49
495,Dingle,PH,2020-09-27 21:31:32,11.0,122.67,76.64,88,48,2.68
496,Fukue,JP,2020-09-27 21:31:32,32.69,128.84,69.75,76,21,24.79
497,Owando,CG,2020-09-27 21:31:32,-0.48,15.9,71.24,97,100,4.32
498,Nyahururu,KE,2020-09-27 21:31:32,0.04,36.37,53.29,86,2,4.16
499,Cairns,AU,2020-09-27 21:30:36,-16.92,145.77,73.4,78,70,9.17
500,Axim,GH,2020-09-27 21:28:22,4.87,-2.24,75.85,91,4,8.14
501,Easton,US,2020-09-27 21:27:46,40.69,-75.22,77.0,69,90,4.68
502,Lakeside,US,2020-09-27 21:31:32,30.13,-81.77,77.0,94,90,8.05
503,Kurikka,FI,2020-09-27 21:31:33,62.62,22.42,57.99,87,100,6.93
504,Morrope,PE,2020-09-27 21:31:33,-6.54,-80.01,69.8,64,10,19.46
505,Mozarlandia,BR,2020-09-27 21:31:33,-14.74,-50.57,89.89,24,14,3.06
506,Craig,US,2020-09-27 21:31:33,40.52,-107.55,62.6,17,20,14.99
507,Biak,ID,2020-09-27 21:31:33,-0.91,122.88,76.15,81,68,7.56
508,Kushima,JP,2020-09-27 21:31:34,31.46,131.23,64.4,82,20,1.12
509,Charters Towers,AU,2020-09-27 21:31:34,-20.1,146.27,70.12,73,89,10.0
510,Cotonou,BJ,2020-09-27 21:31:34,6.37,2.42,80.6,83,40,11.41
511,Bassar,TG,2020-09-27 21:31:34,9.25,0.78,75.2,100,90,2.53
512,Sembakung,ID,2020-09-27 21:31:34,3.82,117.25,73.69,99,100,1.7
513,Fort-Shevchenko,KZ,2020-09-27 21:31:35,44.51,50.26,59.7,45,0,17.31
514,Qazax,AZ,2020-09-27 21:31:35,41.09,45.37,60.62,58,0,3.15
515,Vitim,RU,2020-09-27 21:31:35,59.45,112.56,42.8,88,100,9.48
516,Balakovo,RU,2020-09-27 21:31:35,52.03,47.8,50.38,48,33,4.38
517,Ahar,IR,2020-09-27 21:31:35,38.48,47.07,56.61,71,0,4.72
518,Sarangani,PH,2020-09-27 21:31:35,5.4,125.46,83.41,73,0,9.42
519,Fort Walton Beach,US,2020-09-27 21:27:15,30.41,-86.62,80.01,88,90,5.82
520,Hanchuan,CN,2020-09-27 21:31:36,30.65,113.77,71.6,88,89,4.47
521,Dickinson,US,2020-09-27 21:29:29,29.46,-95.05,90.0,62,40,13.87
522,Calvinia,ZA,2020-09-27 21:31:36,-31.47,19.78,42.12,68,0,2.26
523,Saint-Augustin,CA,2020-09-27 21:29:09,51.23,-58.65,55.54,93,100,12.66
524,Saint-Francois,FR,2020-09-27 21:31:36,46.42,3.91,50.0,93,100,6.93
525,Mezhdurechensk,RU,2020-09-27 21:31:36,53.69,88.06,34.16,91,47,1.63
526,Yankton,US,2020-09-27 21:31:37,42.87,-97.4,71.6,22,20,26.4
527,Bairiki,KI,2020-09-27 21:31:37,1.33,172.98,84.2,70,40,12.75
528,Dunedin,NZ,2020-09-27 21:31:37,-45.87,170.5,42.01,64,88,13.49
529,Belaya Gora,RU,2020-09-27 21:30:35,68.53,146.42,42.73,63,66,3.2
530,Namatanai,PG,2020-09-27 21:31:37,-3.67,152.43,78.26,87,100,1.36
531,Fuerte Olimpo,PY,2020-09-27 21:31:37,-21.04,-57.87,94.19,30,46,5.82
532,Chikitigarh,IN,2020-09-27 21:31:38,19.2,84.62,78.71,79,52,3.27
533,Tofield,CA,2020-09-27 21:31:38,53.37,-112.67,59.0,38,40,14.99
534,Alexandria,EG,2020-09-27 21:28:15,31.22,29.96,80.6,78,0,9.17
535,Awbari,LY,2020-09-27 21:31:38,26.59,12.78,86.58,13,0,9.26
536,Ushirombo,TZ,2020-09-27 21:31:38,-3.49,31.96,68.63,75,37,2.08
537,Progreso,MX,2020-09-27 21:31:38,21.28,-89.67,93.99,63,75,6.93
538,Petatlan,MX,2020-09-27 21:31:39,17.52,-101.27,91.4,63,75,9.17
539,Shaunavon,CA,2020-09-27 21:31:39,49.65,-108.42,55.17,40,42,25.59
540,Lappeenranta,FI,2020-09-27 21:31:39,61.06,28.19,53.01,93,0,6.93
541,Pundaguitan,PH,2020-09-27 21:31:39,6.37,126.17,82.69,75,56,5.37
542,Ola,RU,2020-09-27 21:31:39,59.58,151.28,44.87,88,78,1.39
543,Fatsa,TR,2020-09-27 21:31:40,41.03,37.5,70.11,70,0,6.29
544,Bousso,TD,2020-09-27 21:31:40,10.48,16.71,73.18,92,81,5.61
545,Manggar,ID,2020-09-27 21:31:40,-2.88,108.27,77.72,81,100,3.22
546,Muros,ES,2020-09-27 21:31:40,42.78,-9.06,55.99,77,0,5.99
547,Sampit,ID,2020-09-27 21:31:41,-2.53,112.95,73.36,97,100,1.99
548,Aracati,BR,2020-09-27 21:31:41,-4.56,-37.77,78.78,78,69,15.1
549,Port Keats,AU,2020-09-27 21:30:28,-14.25,129.55,81.03,52,76,6.69
550,Andros Town,BS,2020-09-27 21:31:41,24.7,-77.77,84.2,74,40,3.36
551,Lumsden,CA,2020-09-27 21:30:06,50.65,-104.87,59.0,44,75,25.28
552,Lexington,US,2020-09-27 21:29:58,37.99,-84.48,80.01,60,20,9.17
553,Torbay,CA,2020-09-27 21:28:43,47.67,-52.73,64.99,82,90,23.04
554,Pitimbu,BR,2020-09-27 21:31:41,-7.47,-34.81,78.8,78,20,12.75
555,Koslan,RU,2020-09-27 21:31:41,63.46,48.9,48.9,94,62,1.63
556,Batemans Bay,AU,2020-09-27 21:31:42,-35.72,150.18,46.99,81,0,1.01
557,Saint-Leu,RE,2020-09-27 21:31:42,-21.15,55.28,66.2,68,94,4.7
558,Flinders,AU,2020-09-27 21:31:42,-34.58,150.86,51.01,84,2,1.01
559,Mtwara,TZ,2020-09-27 21:31:42,-10.27,40.18,75.2,88,40,11.41
560,Boralday,KZ,2020-09-27 21:31:42,43.36,76.86,42.8,70,75,6.71
561,Eureka,US,2020-09-27 21:31:43,40.8,-124.16,86.0,65,0,8.01
562,Bolong,PH,2020-09-27 21:31:43,7.1,122.24,77.0,94,90,4.7
563,Acapulco,MX,2020-09-27 21:31:43,16.86,-99.89,84.2,79,90,3.36
564,Evensk,RU,2020-09-27 21:31:43,61.95,159.23,45.64,87,43,5.14
565,Marsabit,KE,2020-09-27 21:31:43,2.33,37.99,68.59,64,4,17.87
566,Woodward,US,2020-09-27 21:31:43,36.43,-99.39,64.4,55,90,28.86
567,Amel,BE,2020-09-27 21:31:44,50.35,6.17,46.99,100,94,2.24
568,Fort Nelson,CA,2020-09-27 21:27:19,58.81,-122.7,48.2,87,90,4.7
569,Yar-Sale,RU,2020-09-27 21:31:44,66.83,70.83,37.44,84,0,12.03
570,Benghazi,LY,2020-09-27 21:26:48,32.12,20.07,81.86,57,21,16.13
571,Wonthaggi,AU,2020-09-27 21:31:44,-38.6,145.59,51.01,80,98,4.52
572,Henties Bay,NA,2020-09-27 21:31:44,-22.12,14.28,54.0,80,0,1.01
573,Whittlesea,ZA,2020-09-27 21:31:44,-32.18,26.82,42.67,72,86,5.06
574,Verkh-Usugli,RU,2020-09-27 21:31:45,52.7,115.17,29.23,97,0,3.36
575,Gannan,CN,2020-09-27 21:31:45,47.91,123.5,50.9,62,100,8.5
576,Chapar,IN,2020-09-27 21:31:45,26.27,90.47,75.07,92,100,1.86
577,Erenhot,CN,2020-09-27 21:31:45,43.65,111.98,50.23,53,91,22.73
578,Tarut,SA,2020-09-27 21:31:45,26.57,50.04,86.0,66,0,6.93
579,Seymchan,RU,2020-09-27 21:31:45,62.88,152.43,41.09,67,21,12.37
580,Teguldet,RU,2020-09-27 21:31:46,57.31,88.17,37.0,94,29,4.32
581,Verkhozim,RU,2020-09-27 21:31:46,52.71,45.42,50.0,42,0,8.25
582,Alferrarede,PT,2020-09-27 21:31:46,39.48,-8.17,62.01,83,0,4.0
583,Hashimoto,JP,2020-09-27 21:31:46,34.32,135.62,69.8,68,20,17.22
584,Yangjiang,CN,2020-09-27 21:31:46,21.85,111.97,74.12,93,100,8.48
585,Inhambane,MZ,2020-09-27 21:31:47,-23.86,35.38,72.88,89,40,7.72
